Wavelength,Abs
200,9.23029609409823
201,9.0100154688857
202,8.59555015214677
203,8.22176382336684
204,7.87484101803964
205,7.54940899923843
206,7.2715637236752
207,7.01904690716075
208,6.77881051377447
209,6.55085458956806
210,6.34208686679465
211,6.148669742009
212,5.96753301732567
213,5.800211849252
214,5.63903089274242
215,5.48859534100876
216,5.34276493643523
217,5.21075006544553
218,5.0848754060199
219,4.96053583402407
220,4.84847668515641
221,4.74102270647474
222,4.6404765060979
223,4.54683803797419
224,4.45626967563253
225,4.37184157090664
226,4.28587837875097
227,4.20682296490012
228,4.13083765683132
229,4.05101469926557
230,3.97579691188582
231,3.90211421193586
232,3.83073407405304
233,3.75474876598424
234,3.68490369250537
235,3.62119883059059
236,3.55826148936485
237,3.49685923556891
238,3.43929460824406
239,3.38710267179424
240,3.33644579974837
241,3.29039409788849
242,3.24741250181065
243,3.20673351385166
244,3.16682202355586
245,3.13458585527979
246,3.10311716164107
247,3.07164851405406
248,3.04401749293813
249,3.0171540155371
250,2.99105803579927
251,2.96803218486932
252,2.94423879022449
253,2.92198048300944
254,2.9004896734576
255,2.87746384555351
256,2.85213540953057
257,2.82910953557478
258,2.80224605817375
259,2.77998772793286
260,2.75849694140687
261,2.73009837657604
262,2.70476996357896
263,2.67560387805908
264,2.64643779253921
265,2.61420160123729
266,2.58196540993537
267,2.55203180372645
268,2.51826057104644
269,2.48525683602962
270,2.45225312403866
271,2.41541176255075
272,2.3801054654668
273,2.34479916838284
274,2.30795780689493
275,2.27034890169213
276,2.23504260460817
277,2.19513113733822
278,2.15445212635338
279,2.11454063605758
280,2.07386162507274
281,2.0301125313317
282,1.99020106406175
283,1.95105711748086
284,1.912680691589
285,1.87430426569715
286,1.83669536049435
287,1.80215660712529
288,1.76761783073038
289,1.72617127603064
290,1.68932991454273
291,1.65709374626667
292,1.62409001124985
293,1.59108629925889
294,1.56115269304996
295,1.53428919262308
296,1.5074256921962
297,1.47595704460918
298,1.44755847977836
299,1.42223004375542
300,1.39536656635439
301,1.37003813033146
302,1.34547721499757
303,1.32398642847158
304,1.30172809823068
305,1.27870227032659
306,1.25721146077475
307,1.23341806612991
308,1.21653247281575
309,1.19350662188581
310,1.17431839742696
311,1.15896782246505
312,1.139012100343
313,1.11828883450606
314,1.10063567445115
315,1.08375005811115
316,1.06609689805624
317,1.04921128171624
318,1.03386070675433
319,1.01697509041432
320,1.00008947407431
321,0.98243631401941
322,0.967853259746547
323,0.950967643406541
324,0.936384589133678
325,0.922569101601565
326,0.905683462235708
327,0.890332887273797
328,0.878052441119779
329,0.865004451250863
330,0.852724028122696
331,0.838140973849833
332,0.825860527695815
333,0.81204501713785
334,0.802067133050976
335,0.792856792679
336,0.779041305146886
337,0.764458250874023
338,0.753712846098101
339,0.746805090819119
340,0.735292188379999
341,0.722244175485232
342,0.71149879373516
343,0.701520909648285
344,0.691543048587261
345,0.682332731241136
346,0.672354847154261
347,0.662376986093237
348,0.656236751503303
349,0.648561475535273
350,0.637816070759351
351,0.628605730387375
352,0.620162910704446
353,0.611720091021518
354,0.60327729436444
355,0.594834474681512
356,0.58792674242838
357,0.579483922745452
358,0.569506038658577
359,0.563365804068643
360,0.554923007411565
361,0.548782772821631
362,0.540339976164553
363,0.532664677170672
364,0.524221880513595
365,0.516546581519714
366,0.509638826240732
367,0.50273107096175
368,0.491985689211678
369,0.486612975310791
370,0.479705220031809
371,0.472797464752827
372,0.462819603691803
373,0.457446889790917
374,0.451306678226833
375,0.443631379232952
376,0.44056127345091
377,0.434421061886827
378,0.428280827296892
379,0.422908113396006
380,0.415232837427976
381,0.409092602838042
382,0.402952391273958
383,0.39834722108797
384,0.391439465808988
385,0.385299231219053
386,0.377623955251024
387,0.372251241350137
388,0.368413614879047
389,0.364575965382107
390,0.359203274507071
391,0.35152797551319
392,0.347690349042101
393,0.343085178856113
394,0.336944944266178
395,0.33233977408019
396,0.326967083205154
397,0.323896977423113
398,0.317756742833178
399,0.311616508243244
400,0.30931392315025
401,0.303173688560315
402,0.298568541400178
403,0.29396337121419
404,0.289358201028202
405,0.285520551531262
406,0.282450422723369
407,0.27861279625228
408,0.274775146755339
409,0.270937497258399
410,0.267099870787309
411,0.262494700601321
412,0.257889530415333
413,0.25481940160744
414,0.252516839540297
415,0.248679190043357
416,0.244841540546417
417,0.241771434764375
418,0.237933785267434
419,0.234096135770494
420,0.231026029988452
421,0.227955924206411
422,0.225653339113416
423,0.222583210305524
424,0.222583210305524
425,0.217978063145387
426,0.212605372270351
427,0.211070307866405
428,0.20876769974756
429,0.206465137680416
430,0.202627488183476
431,0.200324903090482
432,0.197254774282589
433,0.196487253593542
434,0.194184668500548
435,0.190347042029458
436,0.18957952134041
437,0.184974328128571
438,0.18574187184347
439,0.183439286750476
440,0.179601637253536
441,0.178834093538637
442,0.176531531471494
443,0.174996467067547
444,0.171158840596458
445,0.168856232477613
446,0.168856232477613
447,0.16655367041047
448,0.163483541602577
449,0.159645892105637
450,0.158878371416589
451,0.155808265634547
452,0.155808265634547
453,0.155040721919649
454,0.154273201230601
455,0.153505680541553
456,0.150435551733661
457,0.149668031044613
458,0.148132989666518
459,0.145830381547673
460,0.145062860858625
461,0.142760275765631
462,0.142760275765631
463,0.139690146957738
464,0.137387561864744
465,0.135852520486649
466,0.134317456082702
467,0.13508497677175
468,0.133549935393655
469,0.129712308922565
470,0.129712285896714
471,0.128944765207667
472,0.126642180114673
473,0.124339595021678
474,0.124339595021678
475,0.124339595021678
476,0.124339595021678
477,0.123572074332631
478,0.120501945524738
