Wavelength,Abs
200,42.1572629469389
201,41.602723688359
202,40.5043905990008
203,39.4874155316123
204,38.5326102387089
205,37.5739673193343
206,36.6490956326397
207,35.7691243552586
208,34.8914556859962
209,34.026834983577
210,33.2167087796747
211,32.4315272629637
212,31.6801170019586
213,30.9620942248019
214,30.2617245846742
215,29.579391876459
216,28.9166311185083
217,28.3102837183618
218,27.7235082915058
219,27.1409542629783
220,26.6063707495462
221,26.0967319233055
222,25.6216318504338
223,25.1687901308289
224,24.726693792974
225,24.3030181358631
226,23.8862502340312
227,23.4936594756757
228,23.1168030411137
229,22.7238285109008
230,22.3377617589927
231,21.9678130797097
232,21.6086098052026
233,21.2455688811986
234,20.8971110114675
235,20.5751328703057
236,20.2566085837577
237,19.9507485382469
238,19.6571689388902
239,19.3800912070418
240,19.1229691973156
241,18.8704523577753
242,18.6352049294583
243,18.4060977127054
244,18.1892709421065
245,17.9923999166555
246,17.8101119224515
247,17.6331966421484
248,17.4643404096708
249,17.3096834365827
250,17.1603991773956
251,17.0134174802756
252,16.8718084970564
253,16.7363397484272
254,16.6039411055801
255,16.4746125685149
256,16.3368412347928
257,16.1971510648092
258,16.0612985443225
259,15.9185382685569
260,15.7673351961342
261,15.6130619949036
262,15.4545673723186
263,15.2964565446169
264,15.1341242955608
265,14.9602791210398
266,14.7837475895683
267,14.6114374794512
268,14.4283819645581
269,14.2368836299822
270,14.0526768225427
271,13.8588759028737
272,13.6623886492802
273,13.4735766716547
274,13.2782407106076
275,13.0825209777031
276,12.8944765207667
277,12.6968379746266
278,12.4942104864431
279,12.2862102843588
280,12.0782101053003
281,11.8717449676199
282,11.6641285604188
283,11.4584309434274
284,11.2538846420084
285,11.0600837223394
286,10.8605263629639
287,10.6621202731089
288,10.4652492476579
289,10.2672269296605
290,10.0764961387994
291,9.89228933135987
292,9.7076987520629
293,9.53653993449229
294,9.36883497153532
295,9.20304884483975
296,9.03764649000163
297,8.87876811858504
298,8.72756502313648
299,8.57636195071377
300,8.4286127329047
301,8.28777127037462
302,8.15268629360287
303,8.01875258635176
304,7.88673771536206
305,7.75779295015439
306,7.62501053544978
307,7.5018222329746
308,7.3855416857784
309,7.2692611385822
310,7.15720198971454
311,7.05435320424471
312,6.94536416115909
313,6.83599136924187
314,6.7293049342751
315,6.62645612577941
316,6.52667744609162
317,6.43227145727887
318,6.33786546846611
319,6.24269195896431
320,6.14598338505856
321,6.04428586910937
322,5.94949610843917
323,5.8596952898124
324,5.76912695049658
325,5.68047742441631
326,5.5876065000075
327,5.50125955902022
328,5.42105282959703
329,5.33355459606326
330,5.25066153271547
331,5.16738472053609
332,5.08794553482779
333,5.01080893421249
334,4.93443985428624
335,4.85615196112444
336,4.77863158865169
337,4.70533263753333
338,4.63280120710402
339,4.55873471227076
340,4.4842844686059
341,4.41290433072309
342,4.33807031520078
343,4.26438759222497
344,4.1956938112926
345,4.12815129988087
346,4.06214387589895
347,3.99767149329511
348,3.93742050901982
349,3.87486693965153
350,3.8100108082161
351,3.75167863717635
352,3.6925789684734
353,3.6357818618376
354,3.5766821701088
355,3.51911754278395
356,3.46769315004903
357,3.41204733595973
358,3.35716906558532
359,3.30152325149601
360,3.2500988587611
361,3.19829069416873
362,3.14379617262592
363,3.09390684429495
364,3.04440126479558
365,2.98913922256372
366,2.93426092916346
367,2.88590664221059
368,2.84139000475465
369,2.79226819711273
370,2.74391391015986
371,2.70093231408202
372,2.66255588819016
373,2.61650418633028
374,2.5704524844704
375,2.52823843210746
376,2.48871071366911
377,2.44956676708822
378,2.40773648658272
379,2.36859254000183
380,2.32944859342093
381,2.29222346007557
382,2.25538209858767
383,2.21854073709976
384,2.18208314746931
385,2.1444742422665
386,2.1076328807786
387,2.07232658369464
388,2.03702028661068
389,2.00248151021577
390,1.96986154705641
391,1.93647406320799
392,1.90500539259512
393,1.87200168060416
394,1.84091678184874
395,1.80637800545383
396,1.7775956917914
397,1.74689456489343
398,1.7192635437775
399,1.69086497894668
400,1.6624664371417
401,1.63560293671482
402,1.60797191559889
403,1.57957337379392
404,1.55040728827404
405,1.5269976885125
406,1.50358806572511
407,1.47595704460918
408,1.45177990113275
409,1.42760275765631
410,1.40304184232242
411,1.38231857648548
412,1.35775768417744
413,1.335883125794
414,1.3136247955531
415,1.2955878866666
416,1.27179449202176
417,1.25183876989971
418,1.22996421151627
419,1.21115975891487
420,1.19542543512136
421,1.17393462556951
422,1.15628148854046
423,1.1401633928895
424,1.12519658978504
425,1.10831095041918
426,1.09065781339013
427,1.07377217402427
428,1.05535149328032
429,1.04153598272236
430,1.0254178870714
431,1.01006733513534
432,0.993565467626931
433,0.977447371975973
434,0.962864340728961
435,0.950583871549092
436,0.937535904706026
437,0.923720394148062
438,0.911056176136594
439,0.899543250671624
440,0.887646553349205
441,0.876133627884234
442,0.861934345468821
443,0.851956484407797
444,0.839676038253779
445,0.82777934093136
446,0.815498894777341
447,0.807439846951862
448,0.794008085225496
449,0.783262703475425
450,0.77328481938855
451,0.762539437638478
452,0.753712846098101
453,0.742967464348029
454,0.733757123976053
455,0.725698076150574
456,0.716487735778598
457,0.706126102860124
458,0.694613177395154
459,0.686170357712226
460,0.677727538029297
461,0.670436033918717
462,0.66122569354674
463,0.650096516913369
464,0.641653720256291
465,0.635129713808907
466,0.625151852747883
467,0.616709033064955
468,0.609033757096925
469,0.598672124178452
470,0.59138059704202
471,0.584472841763038
472,0.576030045105961
473,0.570273582373476
474,0.563365827094494
475,0.55684182064711
476,0.548399023990032
477,0.543793853804044
