Wavelength,Abs
200,7.22282566486487
201,7.03861885742535
202,6.69514992973764
203,6.38430094218344
204,6.09762909810568
205,5.82554028527494
206,5.58146626541757
207,5.3573479907081
208,5.13476475737672
209,4.91793798677783
210,4.71147287212327
211,4.50807784022489
212,4.30468283135237
213,4.10857932659043
214,3.91247584485433
215,3.71253469059545
216,3.51873379395235
217,3.33759709229487
218,3.15722793435229
219,2.98069640288079
220,2.80877004159529
221,2.65219425527169
222,2.50598010186657
223,2.37243016647292
224,2.24732305076219
225,2.13065873170854
226,2.02972875947425
227,1.93839287644354
228,1.85549981309575
229,1.77490933484096
230,1.70084286303355
231,1.63368412347928
232,1.57228184665748
233,1.51433347050103
234,1.46022272081567
235,1.41455476778739
236,1.37464330051745
237,1.33549935393655
238,1.30211187008813
239,1.27294578456826
240,1.24646605599883
241,1.22190516369079
242,1.20079812599639
243,1.18160992456339
244,1.16434053636594
245,1.14860618954658
246,1.13479067898862
247,1.12059141959905
248,1.10754342973014
249,1.09833308935816
250,1.08835522829714
251,1.07876111606771
252,1.06955077569573
253,1.0622592485593
254,1.05151386680923
255,1.0430710471263
256,1.03386070675433
257,1.02695295147534
258,1.02042896805381
259,1.00968356327789
260,1.00277580799891
261,0.992797946937883
262,0.983587606565907
263,0.973993494336481
264,0.963631861418008
265,0.955572813592529
266,0.943292367438511
267,0.932163190805139
268,0.918731452104624
269,0.9087535910436
270,0.899543250671624
271,0.884960196398761
272,0.871144685840797
273,0.85848046782933
274,0.844664957271365
275,0.8316169904283
276,0.817417708012886
277,0.798613255411485
278,0.784030224164473
279,0.771749778010455
280,0.756399203048544
281,0.74258369249058
282,0.726465596839621
283,0.711115021877711
284,0.694613177395154
285,0.681565187526238
286,0.668133448825723
287,0.652782873863812
288,0.637432298901901
289,0.625151852747883
290,0.612871406593866
291,0.603661066221889
292,0.587926719402529
293,0.576797565795008
294,0.56451711964099
295,0.552236650461122
296,0.540723724996151
297,0.52997834324608
298,0.521919295420601
299,0.510790118787229
300,0.505801199769642
301,0.497358380086714
302,0.485845454621744
303,0.47548382170327
304,0.467424773877791
305,0.459749497909761
306,0.455911848412821
307,0.447469028729893
308,0.44094504530836
309,0.436339875122372
310,0.428664599154342
311,0.422524364564407
312,0.416767901831922
313,0.414081544881479
314,0.407173789602497
315,0.400266034323515
316,0.397963449230521
317,0.391439465808988
318,0.387218067480449
319,0.382612897294461
320,0.377623955251024
321,0.371099971829491
322,0.369564907425544
323,0.366878550475101
324,0.363808444693059
325,0.357668210103125
326,0.353063039917137
327,0.346539056495604
328,0.342701406998663
329,0.342701406998663
330,0.338096236812675
331,0.333874838484137
332,0.328885896440699
333,0.322745684876616
334,0.319291807237125
335,0.317372970975729
336,0.311232759411646
337,0.307395109914705
338,0.30163864718222
339,0.299336062089226
340,0.292812078667693
341,0.287823136624256
342,0.283217966438268
343,0.275542690470238
344,0.268634935191256
345,0.262878472458771
346,0.257889530415333
347,0.251749295825399
348,0.246760376807812
349,0.242538955453423
350,0.238701328982333
351,0.232177322534949
352,0.226804631659913
353,0.222583233331375
354,0.220664397069979
355,0.21682677059889
356,0.209919015319908
357,0.206081365822967
358,0.206081365822967
359,0.203395008872524
360,0.200708674947931
361,0.19725479730844
362,0.194568440357997
363,0.1934171478115
364,0.189963270172009
365,0.187660685079015
366,0.184974328128571
367,0.182671743035577
368,0.181136701657482
369,0.179601637253535
370,0.173461402663601
371,0.17384517452105
372,0.172693881974553
373,0.171158817570607
374,0.169240004335062
375,0.166169898553021
376,0.165018606006524
377,0.164251062291625
378,0.161180956509583
379,0.156575786323595
380,0.158110850727541
381,0.155040721919649
382,0.154273201230601
383,0.150435551733661
384,0.148900510355565
385,0.146597925262571
386,0.144679089001176
387,0.144679089001176
388,0.141608983219134
389,0.13930639812614
390,0.13892262626869
391,0.13892262626869
392,0.135468748629199
393,0.134317456082702
394,0.130479829611613
395,0.128944765207667
396,0.128177244518619
397,0.128944765207666
398,0.125874659425625
399,0.125874659425625
400,0.124723366879128
401,0.122420781786134
402,0.120885717382187
403,0.120501945524738
404,0.118199360431744
405,0.118199360431744
406,0.114361733960655
407,0.112826669556708
408,0.110907856321164
409,0.109372791917217
410,0.110524084463714
411,0.110140312606265
412,0.109756563774666
413,0.109756563774666
414,0.107070206824223
415,0.103232557327283
416,0.10438384987378
417,0.104767621731229
418,0.102081264780786
419,0.103232557327283
420,0.102465036638235
421,0.100162451545241
422,0.100162451545241
423,0.0993949308561933
424,0.0986273871412947
425,0.097859866452247
426,0.0963248020483006
427,0.0940222169553066
428,0.0947897606702052
429,0.0947897606702052
430,0.0947897606702052
431,0.0936384681237082
432,0.0917196318623125
433,0.0905683393158155
434,0.0882657542228214
435,0.0882657542228214
436,0.0882657542228214
437,0.0851956484407797
438,0.084428127751732
439,0.084428127751732
440,0.0836605840368334
441,0.0836605840368334
442,0.0825092914903361
443,0.0813579989438393
444,0.0817417708012886
445,0.0805904782547916
446,0.0805904782547916
447,0.0794391857082943
448,0.0794391857082943
449,0.0790554138508452
450,0.0790554138508452
451,0.0782878931617975
452,0.0779041213043482
453,0.0767528287578512
454,0.0759853080688035
455,0.0748340155223065
456,0.0736827229758095
457,0.0736827229758095
458,0.0717639097402647
459,0.0702288453363184
460,0.0679262602433243
461,0.0683100321007737
462,0.0690775527898214
463,0.0660074470077796
464,0.0660074470077796
465,0.0656236751503303
466,0.0625535693682885
467,0.0625535693682885
468,0.0625535693682885
469,0.0606347331068927
470,0.0606347331068927
471,0.0583321480138989
472,0.0575646273248511
473,0.0575646273248511
