Wavelength,Abs
200,15.4885305024402
201,15.067349327864
202,14.2675847568802
203,13.5474512690463
204,12.8787421969731
205,12.253014697952
206,11.7034643814155
207,11.2101355252415
208,10.7306221796255
209,10.2773966881631
210,9.86139630702025
211,9.47744024276349
212,9.11842884267222
213,8.79107801063547
214,8.48099654377032
215,8.18703317255613
216,7.91935765549557
217,7.67451611494915
218,7.44176314614096
219,7.21649355585914
220,7.01348231884406
221,6.8256297363234
222,6.651976459244
223,6.48906856391467
224,6.33748169660866
225,6.19472142084303
226,6.05675821270504
227,5.93011603259037
228,5.8023225599292
229,5.67145895846013
230,5.54001973374367
231,5.4135694280448
232,5.29402690065076
233,5.17467622464667
234,5.06031451371187
235,4.95900076962013
236,4.85903019249069
237,4.76654301691347
238,4.67808538827485
239,4.59615172003191
240,4.52170147636706
241,4.45166450544654
242,4.38373824520321
243,4.32348728395377
244,4.26669017731797
245,4.2148820127256
246,4.16537643322623
247,4.12297048342164
248,4.08190772360519
249,4.04429884142824
250,4.00822500062939
251,3.97349434981868
252,3.93933932225536
253,3.91055700859294
254,3.88330975933446
255,3.85337615312554
256,3.82363442133241
257,3.79715469276298
258,3.76664544028081
259,3.73920631660653
260,3.70888893854016
261,3.67722839351149
262,3.64364903524728
263,3.61122094650371
264,3.57802536009695
265,3.54367845811784
266,3.50549392966764
267,3.46730937819158
268,3.42528720024444
269,3.38134620906176
270,3.33932403111461
271,3.29077786974594
272,3.24491804230186
273,3.19560433721829
274,3.14571500888732
275,3.0937149468533
276,3.04344184666488
277,2.99124991021506
278,2.93694728611391
279,2.88168524388205
280,2.82623132723439
281,2.7657884685433
282,2.71225336513119
283,2.65104296272519
284,2.59750785931308
285,2.54397275590097
286,2.48851883925332
287,2.43325679702146
288,2.37857040106285
289,2.32848917529023
290,2.27802417766016
291,2.22621601306779
292,2.17671043356842
293,2.13085062915019
294,2.08422328101706
295,2.04220110306992
296,2.00017892512278
297,1.95547039022519
298,1.91632644364429
299,1.87814191519409
300,1.84130055370619
301,1.80695365172708
302,1.77049606209662
303,1.73461409571356
304,1.70410484323139
305,1.67071735938298
306,1.63982435806921
307,1.6066287486366
308,1.57727078870092
309,1.55098293454729
310,1.52546262410856
311,1.49879102112332
312,1.4703924562925
313,1.44755850280421
314,1.42223006678127
315,1.39862856957808
316,1.37637023933719
317,1.355071327227
318,1.33070230933476
319,1.30978714605616
320,1.28772071325692
321,1.26565428045768
322,1.24512288903653
323,1.22516714388863
324,1.20578706803983
325,1.18679074102263
326,1.16664312145893
327,1.15033312836632
328,1.13152869879077
329,1.11138107922708
330,1.09468733730287
331,1.07818546979446
332,1.06494560550975
333,1.04633305034999
334,1.02983118284159
335,1.01544002601037
336,0.998938158501967
337,0.983971355397505
338,0.968045157188197
339,0.954613395461831
340,0.93964659235737
341,0.924679789252909
342,0.910672404279145
343,0.898391958125127
344,0.883041383163217
345,0.868842100747803
346,0.857329175282833
347,0.845432500986264
348,0.835838388756839
349,0.820871585652377
350,0.807247949510212
351,0.794967503356194
352,0.783838349748673
353,0.771366006153005
354,0.76177189392358
355,0.751602158446757
356,0.743734985037077
357,0.733373352118604
358,0.72339549105758
359,0.714185150685604
360,0.70363162032548
361,0.690391756040764
362,0.682716480072735
363,0.670627908334516
364,0.66103379610509
365,0.654126040826108
366,0.642421240945339
367,0.632443379884315
368,0.620930454419345
369,0.614022699140363
370,0.603085419948641
371,0.593875079576665
372,0.586583552440233
373,0.577181337652458
374,0.569314164242778
375,0.561446990833098
376,0.551277255356275
377,0.542834435673346
378,0.535159159705316
379,0.52978644580443
380,0.519041064054358
381,0.511941411333726
382,0.506760594874489
383,0.498125900775762
384,0.489491206677034
385,0.482583451398052
386,0.474140654740974
387,0.467616648293591
388,0.462243957418555
389,0.454184909593076
390,0.446317736183396
391,0.439985627177662
392,0.431542830520584
393,0.428280827296892
394,0.42156494643371
395,0.414465316738928
396,0.408900728422242
397,0.401033578038413
398,0.393550176486183
399,0.386834295623
400,0.384531710530006
401,0.378007727108473
402,0.37129184624529
403,0.367837968605799
404,0.36361657027726
405,0.356708814998278
406,0.35191174737064
407,0.345771535806556
408,0.341550114452167
409,0.339247529359172
410,0.333107317795089
411,0.329461542713948
412,0.324280726254711
413,0.319867453510373
414,0.315070385882735
415,0.31353534450464
416,0.308930174318651
417,0.30566817109496
418,0.301063000908971
419,0.296457830722983
420,0.291852660536995
421,0.288590657313303
422,0.283601738295717
423,0.281299153202723
424,0.27822902439483
425,0.272664459103995
426,0.268826809607055
427,0.268059288918007
428,0.265756703825013
429,0.259424594819279
430,0.256354466011387
431,0.254051880918393
432,0.250214254447303
433,0.24752789749686
434,0.247144125639411
435,0.245800958677114
436,0.242538955453423
437,0.237741910851635
438,0.235439325758641
439,0.233904261354695
440,0.231217927430102
441,0.229682863026156
442,0.225077692840168
443,0.223542628436222
444,0.221048168927428
445,0.219321230107683
446,0.217210519430488
447,0.216059226883991
448,0.212989121101949
449,0.209151471605009
450,0.206848886512015
451,0.204738198860671
452,0.200900549363731
453,0.199365484959784
454,0.200133028674683
455,0.198597964270736
456,0.194760314773796
457,0.1934171478115
458,0.190922688302707
459,0.187852559494814
460,0.18554997440182
461,0.183055514893027
462,0.180944804215832
463,0.179985409110985
464,0.180369157942583
465,0.178066572849589
466,0.175955885198245
467,0.1742289463785
468,0.172693881974553
469,0.169431878750862
470,0.168664358061814
471,0.167129293657868
472,0.165018606006523
473,0.163867313460027
474,0.163099769745128
475,0.161756602782832
476,0.157918953285891
477,0.157918953285891
478,0.155616368192897
