Wavelength,Abs
200,33.0175351691307
201,31.9594973188999
202,29.9927059006514
203,28.2949331433999
204,26.7687029986023
205,25.3890707560414
206,24.2093796677394
207,23.1617034504271
208,22.1838723065937
209,21.285096599637
210,20.4811106303246
211,19.7627040813104
212,19.1041647447141
213,18.4982011164251
214,17.9302301191446
215,17.3956466057126
216,16.8840889662363
217,16.4205018188296
218,15.9799405453787
219,15.5451357346603
220,15.1394969864359
221,14.7588029254028
222,14.4011346922738
223,14.0672598537897
224,13.7475842977209
225,13.4386541234023
226,13.145458295903
227,12.8768233607118
228,12.6124098468749
229,12.3414723265906
230,12.0816639829398
231,11.8352873779894
232,11.5985048852685
233,11.3598035562861
234,11.1306963395332
235,10.9273013306607
236,10.7327328903027
237,10.5469910184592
238,10.3673893812057
239,10.2042896114606
240,10.0569241655089
241,9.9191528087609
242,9.78828923031769
243,9.67008986988594
244,9.55879824170733
245,9.46285721151648
246,9.37535897798271
247,9.29591979227441
248,9.22300458998765
249,9.15392703719783
250,9.09098971899794
251,9.02690108522571
252,8.96626635211882
253,8.90946924548301
254,8.8568935602016
255,8.80239903865879
256,8.74445066250234
257,8.68842107655558
258,8.63239151363468
259,8.5675353591734
260,8.50191168402306
261,8.43360167494814
262,8.35876765942584
263,8.28239857949958
264,8.20487820702683
265,8.11737997349306
266,8.0241252772268
267,7.93202187350704
268,7.82687050294421
269,7.7155788747656
270,7.60390349775539
271,7.4841690729197
272,7.36366712739496
273,7.23856001168423
274,7.10808018207262
275,6.97683283177196
276,6.84673677401779
277,6.71088425353115
278,6.56735645707647
279,6.42152605250294
280,6.27492815026622
281,6.12372505481767
282,5.97405702377305
283,5.82554028527494
284,5.68162871696281
285,5.53963596188623
286,5.39879452238199
287,5.25641799544796
288,5.11864666172576
289,4.97588638596013
290,4.83888257292699
291,4.70917028703027
292,4.5806092706542
293,4.45857226072552
294,4.34536184233721
295,4.23445398601605
296,4.12469742224138
297,4.02299992931805
298,3.9243725191509
299,3.82958278150655
300,3.74170077611532
301,3.65535383512805
302,3.57476335687326
303,3.49762675625796
304,3.4220252200466
305,3.34834249707079
306,3.27581106664148
307,3.20750103454071
308,3.14840134281191
309,3.08469650392297
310,3.02482929150513
311,2.97186983436627
312,2.91584024841951
313,2.86057820618765
314,2.80723500021719
315,2.75619435631387
316,2.705537484268
317,2.66140459564367
318,2.61496914495219
319,2.56930119192391
320,2.52401703377892
321,2.48065166584363
322,2.43767009279165
323,2.39545601740286
324,2.35477702944386
325,2.31563308286296
326,2.27188396609608
327,2.23197247580028
328,2.19513111431237
329,2.15905729653937
