Wavelength,Abs
200,74.4372033656225
201,70.397701568796
202,64.7724861866115
203,60.9716857417933
204,57.2844794641949
205,54.2020855683908
206,51.6654043166004
207,49.6414320198586
208,47.4984928189702
209,45.61114058643
210,43.9931907867442
211,42.4919053061121
212,41.0619999633628
213,39.7786925458761
214,38.6304701051611
215,37.5075761004691
216,36.4629700119647
217,35.4705558368842
218,34.4988649276407
219,33.5647829005742
220,32.7197341714454
221,31.9238072499585
222,31.1416958620554
223,30.4117763875763
224,29.7455617519861
225,29.1215611917847
226,28.5198189618242
227,27.9779439442816
228,27.458327233954
229,26.9433156938124
230,26.4497949632226
231,25.9708572638798
232,25.510340245281
233,25.0490557059932
234,24.5946788989584
235,24.1756084120335
236,23.7734235644745
237,23.3850542044475
238,23.0043601434145
239,22.6512970804715
240,22.3243299972663
241,22.023458893799
242,21.7348682134598
243,21.4508827263325
244,21.1929931959172
245,20.9458490702778
246,20.7248009013504
247,20.5198708280739
248,20.3187783812685
249,20.122291127675
250,19.9357817351424
251,19.7600177473859
252,19.5873238654113
253,19.4084897488468
254,19.2334932817793
255,19.0584968147117
256,18.8735224865831
257,18.6762676892747
258,18.4736402010912
259,18.2725477773117
260,18.0676177040352
261,17.8596175019509
262,17.6462446320173
263,17.4420820794299
264,17.2409896556504
265,17.029919347784
266,16.8211516250106
267,16.6208267219201
268,16.4128265428616
269,16.1994536499022
270,15.9899184064397
271,15.7757779927913
272,15.5616375791428
273,15.3467296448053
274,15.1264489965669
275,14.9000281367645
276,14.6797474885261
277,14.4525591080346
278,14.2238356401133
279,13.9882044399388
280,13.7456654844854
281,13.5023589853171
282,13.2659602414277
283,13.0303290412533
284,12.7954653617679
285,12.5606016822825
286,12.3326457580761
287,12.0977820785907
288,11.8652209841983
289,11.628822240309
290,11.4000987954135
291,11.18058569089
292,10.9580024575587
293,10.7461646290032
294,10.5443046615088
295,10.3447473021332
296,10.1428873346388
297,9.95023770751632
298,9.76756596448074
299,9.58949939163115
300,9.41220033947061
301,9.23950645749606
302,9.07525537217858
303,8.914074415669
304,8.75442852356336
305,8.59555015214677
306,8.42592637595426
307,8.26014024925869
308,8.12659031386504
309,7.99380792218628
310,7.85949044307773
311,7.73822097686394
312,7.61004373234532
313,7.4818664878267
314,7.366737233177
315,7.2516079785273
316,7.14031637337454
317,7.03516497978586
318,6.93001360922303
319,6.83100245022429
320,6.72892116241765
321,6.62530483323292
322,6.52782873863812
323,6.43112016473237
324,6.33978428170166
325,6.2453782928889
326,6.15557747426213
327,6.06731172003931
328,5.98518617738057
329,5.8976879438468
330,5.81632994490296
331,5.73343688155517
332,5.64747371242535
333,5.56381310536266
334,5.48168758572977
335,5.39725945797804
336,5.3159014590342
337,5.23684602215751
338,5.15625554390272
339,5.07489754495888
340,4.99660965179708
341,4.91678669423133
342,4.84463903565947
343,4.77018879199462
344,4.6980411103969
345,4.63356872779307
346,4.57139893028223
347,4.51229926157928
348,4.45319956985048
349,4.39563494252563
350,4.34267548538677
351,4.29278613402995
352,4.24366432638803
353,4.19377497503121
354,4.14311810298534
355,4.09553135974736
356,4.05254976366952
357,4.00726558249869
358,3.96274894504275
359,3.91516217877893
360,3.86911047691904
361,3.82536136015216
362,3.78007720200718
363,3.72788526555736
364,3.67569332910754
365,3.62350141568358
366,3.56747182973682
367,3.5183500220949
368,3.460017874081
369,3.40168570304125
370,3.3441210757164
371,3.28425386329856
372,3.22285160950262
373,3.16068181199178
374,3.09313930058005
375,3.03327208816221
376,2.96803218486932
377,2.90816497245148
378,2.84599517494064
379,2.7838253774298
380,2.72088805922991
381,2.66255588819016
382,2.60422374017627
383,2.55279934744135
384,2.49830482589854
385,2.44304278366668
386,2.39315343230986
387,2.34710173044998
388,2.301817572305
389,2.25269574163722
390,2.21124920996333
391,2.16903515760039
392,2.13142627542344
393,2.09304984953159
394,2.05774355244763
395,2.02166971164877
396,1.98713093525386
397,1.95566226464099
398,1.92265855265003
399,1.89195742575206
400,1.85895369073524
401,1.82978762824122
402,1.80215660712529
403,1.77299052160542
404,1.74228939470745
405,1.71465837359152
406,1.6824221822896
407,1.65479116117367
408,1.63099776652883
409,1.6033667454129
410,1.57803830938997
411,1.55347741708193
412,1.53045156615199
413,1.50589065081811
414,1.48209727919912
415,1.45753636386523
416,1.43527803362434
417,1.4122521826944
418,1.38769129038636
419,1.36696802454942
420,1.34394217361947
421,1.32321890778253
422,1.2955878866666
423,1.27332955642571
424,1.25030370549577
425,1.22727785456583
426,1.20655458872888
427,1.18122615270595
428,1.15743278108696
429,1.13594197153511
430,1.11291612060517
431,1.08989026967523
432,1.06993454755318
433,1.04844373800134
434,1.02772047216439
435,1.00929979142044
436,0.991646654391386
437,0.973225973647434
438,0.954037749188583
439,0.938687197252523
440,0.924871686694559
441,0.906451005950606
442,0.892635495392642
443,0.878819984834678
444,0.863469409872767
445,0.850421420003851
446,0.836605909445886
447,0.820487813794928
448,0.806672303236964
449,0.795159377771994
450,0.785949037400017
451,0.769830941749059
452,0.761388145091981
453,0.752945325409053
454,0.739897335540136
455,0.729151953790065
456,0.71917406970319
457,0.70382351776713
458,0.694613177395154
459,0.689240463494267
460,0.676192496651202
461,0.664679571186231
462,0.658539336596297
463,0.647026411131327
464,0.640118655852345
465,0.628605730387375
466,0.617092804922404
467,0.607882464550428
468,0.602509773675392
469,0.594834474681512
470,0.583321549216541
471,0.574111208844565
472,0.569506038658577
473,0.557993113193607
474,0.551085357914625
475,0.545712667039589
476,0.541107496853601
477,0.531129635792577
478,0.522686816109648
479,0.515779060830666
480,0.508871305551684
481,0.50656872045869
482,0.497358380086714
483,0.492753209900726
484,0.485845454621744
485,0.481240284435756
486,0.474332529156773
487,0.472029944063779
488,0.465122188784797
489,0.458214433505815
490,0.455911848412821
491,0.446701508040845
492,0.442096337854857
493,0.44056127345091
494,0.433653518171928
495,0.428280827296892
496,0.424443177799952
497,0.418302966235869
498,0.414465316738928
499,0.406790040770898
500,0.404487455677904
501,0.400649806180964
502,0.399114741777018
503,0.39450957159103
504,0.389136880715994
505,0.386066774933952
506,0.385299231219053
507,0.380694061033065
508,0.376088890847077
509,0.372251264375988
510,0.365343509097006
511,0.360738338911017
512,0.359203274507071
513,0.354598104321083
514,0.353830583632035
515,0.348457869731149
516,0.342317658167065
517,0.340015073074071
518,0.337712487981077
519,0.335409902888083
520,0.329269668298149
521,0.32466449811216
522,0.322361913019166
523,0.317756742833178
524,0.31315157264719
525,0.310848987554196
526,0.308546402461202
527,0.303173711586166
528,0.300103582778274
529,0.295498412592286
530,0.29012572171725
531,0.288590657313303
532,0.286288072220309
533,0.285520551531262
534,0.28245044574922
535,0.275542690470238
536,0.273240105377244
537,0.270169976569351
538,0.267099870787309
539,0.266332350098262
540,0.264797285694315
541,0.262494700601321
542,0.262494700601321
543,0.257889530415333
544,0.252516839540297
545,0.249446710732405
546,0.247144125639411
547,0.247144125639411
548,0.244841540546417
549,0.240236370360428
550,0.240236370360428
551,0.240236370360428
552,0.236398743889339
553,0.236398743889339
554,0.234863679485393
555,0.229490988610357
556,0.229490988610357
557,0.227955924206411
558,0.223350754020422
559,0.222583233331375
560,0.217978063145387
561,0.215675478052393
562,0.215675478052393
563,0.215675478052393
564,0.2126053492445
565,0.210302764151506
566,0.210302764151506
567,0.209535243462458
568,0.207232658369464
569,0.204162552587422
570,0.202627488183476
571,0.198789838686536
572,0.196487253593542
573,0.196487253593542
574,0.196487253593542
575,0.194952212215446
576,0.1934171478115
577,0.192649627122452
578,0.191114562718506
579,0.188044456936464
580,0.184974328128571
581,0.182671743035577
582,0.180369157942583
583,0.178834116564488
584,0.178066572849589
585,0.174996467067547
586,0.1742289463785
587,0.174996467067547
588,0.173461402663601
589,0.169623776192512
590,0.168088711788565
591,0.168088711788565
592,0.166553647384619
593,0.161948477198631
594,0.161180956509583
595,0.158878371416589
596,0.158878371416589
597,0.160413435820535
598,0.155808265634547
599,0.159645892105637
600,0.153505680541553
601,0.154273201230601
602,0.154273201230601
603,0.151970616137607
604,0.153505680541553
605,0.151203095448559
606,0.150435551733661
607,0.148132966640667
608,0.147365445951619
609,0.147365445951619
610,0.147365445951619
611,0.146597925262571
612,0.144295340169577
613,0.142760275765631
614,0.141992755076583
615,0.142760275765631
616,0.142760275765631
617,0.141992755076583
618,0.141992755076583
619,0.141225211361685
620,0.140457690672637
621,0.138155105579643
622,0.135852520486649
623,0.137387584890595
624,0.135084999797601
625,0.135084999797601
626,0.135084999797601
627,0.135852520486649
628,0.130479829611613
629,0.129712285896714
630,0.131247350300661
631,0.130479829611613
632,0.129712285896714
633,0.126642180114673
634,0.126642180114673
635,0.126642180114673
636,0.125107115710726
637,0.124339595021678
638,0.123572074332631
639,0.11973442483569
640,0.121269489239637
641,0.11973442483569
642,0.118199360431744
643,0.117431839742696
644,0.115129254649702
645,0.114361733960655
646,0.113594190245756
647,0.111291605152762
648,0.113594190245756
649,0.113594190245756
650,0.109756563774666
651,0.108989020059768
652,0.10822149937072
653,0.10438384987378
654,0.107453978681672
655,0.108989020059768
656,0.107453978681672
657,0.10438384987378
658,0.105151393588678
659,0.102848808495684
660,0.103616329184732
661,0.102081264780786
662,0.10054622340269
663,0.101313744091738
664,0.0997786796877917
665,0.102848808495684
666,0.102848808495684
667,0.10438384987378
668,0.102081264780786
669,0.101313744091738
670,0.10438384987378
671,0.102848808495684
672,0.103616329184732
673,0.10054622340269
674,0.103616329184732
675,0.10438384987378
676,0.105918914277726
677,0.105918914277726
678,0.107453978681673
679,0.106686434966774
680,0.107453978681672
681,0.108989020059768
682,0.112059148867661
683,0.111291605152762
684,0.109756563774666
685,0.114361733960655
686,0.112059148867661
687,0.110524084463714
688,0.109756563774666
689,0.107453978681672
690,0.110524084463714
691,0.10822149937072
692,0.110524084463714
693,0.105151393588678
694,0.10438384987378
695,0.102848808495684
696,0.099011158998744
697,0.0959410532167025
698,0.0936384681237082
699,0.0913358830307141
700,0.0936384681237082
701,0.0882657542228214
702,0.0828930633477857
703,0.0836605840368334
704,0.0821255426587379
705,0.0813579989438391
706,0.0775203724727498
707,0.0805904782547916
708,0.0813579989438393
709,0.0798229575657441
710,0.0744502436648572
711,0.0744502436648572
712,0.0729152022867618
713,0.0729152022867618
714,0.0721476585718631
715,0.0698450734788693
716,0.0690775527898214
717,0.0690775527898214
718,0.0683100321007734
719,0.0698450734788691
720,0.0660074470077796
721,0.0706126171937679
722,0.0721476585718631
723,0.0713801378828152
724,0.0690775527898214
725,0.0660074470077796
726,0.067542488385875
727,0.0667749676968273
728,0.0667749676968273
729,0.0675424883858753
730,0.0683100321007739
731,0.0690775527898214
732,0.0660074470077796
733,0.0683100321007739
734,0.0614022768217911
735,0.0606347331068934
736,0.0567971066358037
737,0.0552620422318569
738,0.0529594571388631
739,0.0498893513568215
740,0.0498893513568215
741,0.0514243927349167
742,0.0491218076419231
743,0.0452841811708334
744,0.0429815960778389
745,0.0460517018598809
746,0.0460517018598809
747,0.0452841811708334
748,0.0452841811708334
749,0.0475867662638277
750,0.047586766263827
751,0.0437491167668871
752,0.0445166374559341
753,0.0422140523629403
754,0.0468192225489286
755,0.0460517018598809
756,0.0475867662638277
757,0.0468192225489286
758,0.0483542869528747
759,0.0452841811708334
760,0.0468192225489286
761,0.0468192225489286
762,0.0429815960778389
763,0.0445166374559348
764,0.0483542869528747
765,0.0460517018598809
766,0.0445166374559348
767,0.0437491167668871
768,0.0429815960778389
769,0.0460517018598809
770,0.0460517018598809
771,0.0468192225489286
772,0.0460517018598809
773,0.0468192225489286
774,0.0460517018598809
775,0.0452841811708328
776,0.0452841811708334
777,0.0460517018598809
778,0.0491218076419231
779,0.0460517018598809
780,0.0460517018598809
781,0.0437491167668871
782,0.0452841811708334
783,0.0437491167668871
784,0.0460517018598802
785,0.0460517018598809
786,0.0445166374559341
787,0.0460517018598809
788,0.0445166374559348
789,0.0452841811708334
790,0.0445166374559341
791,0.0445166374559341
792,0.0429815960778389
793,0.0468192225489286
794,0.0437491167668871
795,0.0422140523629403
796,0.0445166374559348
797,0.0452841811708328
798,0.0475867662638277
799,0.0452841811708334
800,0.0460517018598809
